42028872,99,0,0,2019-09-12 18:43:30.726252,2019-09-12 18:43:30.726252
42029125,3,1,3,2019-09-12 10:00:44.587429,2019-09-12 10:48:48.775706
42030230,99,0,0,2019-09-12 18:43:26.072868,2019-09-12 18:43:26.072868
42031316,3,1,3,2019-09-12 10:00:45.258332,2019-09-12 10:52:37.459275
42032278,3,1,3,2019-09-12 10:00:45.919551,2019-09-12 12:03:49.587211
42033517,3,1,3,2019-09-12 10:00:46.585049,2019-09-12 11:00:23.734291
42035766,3,1,3,2019-09-12 10:00:47.288626,2019-09-12 14:53:17.727595
42037069,3,1,3,2019-09-12 10:00:47.968492,2019-09-12 12:41:37.136609
42038049,3,1,3,2019-09-12 10:00:48.649533,2019-09-12 10:53:16.467659
42039688,2,0,0,2019-09-11 10:00:55.671526,2019-09-11 10:00:55.671526
42042439,2,1,5,2019-09-12 10:00:49.544012,2019-09-12 10:59:57.410797
42044805,3,1,3,2019-09-12 10:00:50.445795,2019-09-12 11:10:59.585989
42048854,1,1,6,2019-09-10 13:56:51.230862,2019-09-12 10:43:02.453266
42049043,3,1,3,2019-09-12 10:00:51.145695,2019-09-12 10:51:05.393176
42051342,3,1,3,2019-09-12 10:00:51.843761,2019-09-12 11:04:43.055335
42052869,2,1,6,2019-09-12 11:12:48.246562,2019-09-12 11:12:48.246562
42054225,3,1,3,2019-09-12 10:00:52.521603,2019-09-12 10:52:47.397578
42056294,2,1,6,2019-09-12 11:04:54.724371,2019-09-12 11:04:54.724371
42057670,3,1,3,2019-09-12 10:00:53.205827,2019-09-12 11:02:50.691818
42059067,3,1,3,2019-09-12 10:00:53.882272,2019-09-12 12:28:55.728776
42061928,2,1,5,2019-09-12 10:00:54.557788,2019-09-12 14:43:25.206415
42063392,3,1,3,2019-09-12 10:00:55.233824,2019-09-12 11:26:22.257619
42065820,3,1,3,2019-09-12 10:00:55.908319,2019-09-12 14:42:11.071639
42066138,3,1,3,2019-09-12 10:00:56.593127,2019-09-12 14:49:39.477627
42068530,0,0,0,2019-09-10 14:09:22.832801,2019-09-10 14:09:22.832801
42070670,3,1,3,2019-09-12 10:00:57.286316,2019-09-12 10:54:18.201983
42071196,3,1,3,2019-09-12 10:00:57.970584,2019-09-12 10:58:01.203244
42073125,3,1,3,2019-09-12 10:00:58.662517,2019-09-12 10:55:02.262583
42075600,3,1,3,2019-09-12 10:00:59.345593,2019-09-12 14:42:35.188433
42076790,1,0,1,2019-09-10 14:13:58.761427,2019-09-11 04:23:38.410964
42077437,3,1,3,2019-09-12 10:01:00.046122,2019-09-12 15:04:39.709408
42078926,2,0,0,2019-09-11 10:01:08.525303,2019-09-11 10:01:08.525303
42079130,3,1,3,2019-09-12 10:01:00.722058,2019-09-12 10:55:49.310987
42080918,2,1,5,2019-09-11 10:01:10.062313,2019-09-12 10:35:27.392325
42082129,3,1,3,2019-09-12 10:01:01.418029,2019-09-12 10:59:47.706243
42083002,3,1,3,2019-09-12 10:01:02.094112,2019-09-12 14:44:25.218173
42085387,3,1,3,2019-09-12 10:01:02.764286,2019-09-12 14:42:13.455967
42086202,99,0,0,2019-09-12 18:43:26.810613,2019-09-12 18:43:26.810613
42087083,2,1,5,2019-09-11 10:01:13.117796,2019-09-12 10:40:37.789097
42088824,3,1,3,2019-09-12 10:01:03.441190,2019-09-12 11:05:58.387853
42089297,99,0,0,2019-09-12 19:13:31.946742,2019-09-12 19:13:31.946742
42090341,3,1,3,2019-09-12 10:01:04.125661,2019-09-12 11:03:22.765264
42091347,3,1,3,2019-09-12 10:01:04.803593,2019-09-12 11:17:20.484890
42093021,99,0,0,2019-09-12 18:43:28.328215,2019-09-12 18:43:28.328215
42095656,3,1,3,2019-09-12 10:01:05.494725,2019-09-12 14:42:49.886577
43003008,1,0,0,2019-09-10 02:38:32.135801,2019-09-11 12:16:23.136577
43034350,2,1,5,2019-09-11 10:01:16.864272,2019-09-12 10:28:21.295398
43036952,3,0,0,2019-09-12 10:01:06.182563,2019-09-12 10:01:06.182563
43040218,3,1,3,2019-09-12 10:01:06.877876,2019-09-12 11:13:38.315310
43041448,3,1,3,2019-09-12 10:01:07.558159,2019-09-12 10:45:07.525644
43043364,3,1,3,2019-09-12 10:01:08.250215,2019-09-12 11:23:01.915805
43045726,3,0,0,2019-09-12 10:01:08.934061,2019-09-12 10:01:08.934061
43046237,3,1,3,2019-09-12 10:01:09.594049,2019-09-12 10:47:15.442095
43047978,3,1,3,2019-09-12 10:01:10.250213,2019-09-12 11:05:56.316062
43050683,1,1,6,2019-09-10 13:57:51.028036,2019-09-12 10:29:36.044566
43053262,0,0,0,2019-09-10 14:00:35.977362,2019-09-10 14:00:35.977362
43055541,2,0,4,2019-09-11 10:01:22.941869,2019-09-11 14:39:36.534426
43058309,3,1,3,2019-09-12 10:01:10.926086,2019-09-12 10:52:53.851897
43060195,1,0,1,2019-09-10 14:04:55.417999,2019-09-11 05:06:33.205173
43062517,3,1,3,2019-09-12 10:01:11.592525,2019-09-12 10:51:55.024316
43064601,3,1,3,2019-09-12 10:01:12.273041,2019-09-12 15:26:23.588435
43067308,3,1,3,2019-09-12 10:01:12.933036,2019-09-12 12:05:47.063898
43069923,3,1,3,2019-09-12 10:01:13.611220,2019-09-12 10:47:05.257687
43072382,1,1,6,2019-09-12 10:56:04.482233,2019-09-12 10:56:04.482233
43074357,1,0,2,2019-09-10 14:13:06.629282,2019-09-12 10:44:17.359519
43081351,0,0,0,2019-09-10 14:16:25.347386,2019-09-10 14:16:25.347386
43084068,3,1,3,2019-09-12 10:01:14.284461,2019-09-12 11:38:25.106480
43092020,3,1,3,2019-09-12 10:01:14.961248,2019-09-12 10:49:15.525476
43094710,3,1,3,2019-09-12 10:01:15.621620,2019-09-12 10:49:42.595681
43096266,2,1,5,2019-09-12 10:01:16.315552,2019-09-12 10:51:22.833019
43097458,3,1,3,2019-09-12 10:01:17.010587,2019-09-12 10:48:59.114568
43098981,3,1,3,2019-09-12 10:01:17.671797,2019-09-12 10:51:47.600613
43099807,3,1,3,2019-09-12 10:01:18.368683,2019-09-12 16:57:55.535330
43100547,0,0,0,2019-09-10 14:31:24.864437,2019-09-10 14:31:24.864437
43101282,3,0,0,2019-09-12 10:01:19.051956,2019-09-12 10:01:19.051956
43102497,1,0,1,2019-09-10 14:32:46.269013,2019-09-12 10:41:38.286682
43103931,3,1,3,2019-09-12 10:01:19.717895,2019-09-12 11:34:16.000512
43104616,3,0,0,2019-09-12 10:01:20.394192,2019-09-12 10:01:20.394192
43105138,3,1,3,2019-09-12 10:01:21.084545,2019-09-12 10:51:09.877235
43108109,3,1,3,2019-09-12 10:01:21.768234,2019-09-12 12:03:53.232075
43110412,3,1,3,2019-09-12 10:01:22.467374,2019-09-12 10:51:58.274909
43113645,1,1,6,2019-09-10 14:41:59.683788,2019-09-12 10:37:25.498086
43115262,0,0,0,2019-09-10 14:43:31.520236,2019-09-10 14:43:31.520236
43116149,3,1,3,2019-09-12 10:01:23.142439,2019-09-12 11:58:51.714546
43117183,1,1,6,2019-09-10 14:45:28.194400,2019-09-12 11:45:41.632038
43119950,2,0,4,2019-09-12 10:01:23.834581,2019-09-12 11:01:46.269163
43121227,3,1,3,2019-09-12 10:01:24.514157,2019-09-12 11:08:08.643963
43125617,3,0,0,2019-09-12 10:01:25.188863,2019-09-12 10:01:25.188863
43130967,3,1,3,2019-09-12 10:01:25.875350,2019-09-12 12:08:38.069973
43139981,3,1,3,2019-09-12 10:01:26.532050,2019-09-12 11:46:40.257420
43143357,0,0,0,2019-09-10 14:56:01.402634,2019-09-10 14:56:01.402634
43146169,0,0,0,2019-09-10 14:56:51.668617,2019-09-10 14:56:51.668617
43155618,2,1,5,2019-09-11 10:01:38.924783,2019-09-12 15:39:36.293270
43159448,3,1,3,2019-09-12 10:01:27.215517,2019-09-12 10:58:37.533855
43163115,3,1,3,2019-09-12 10:01:27.893963,2019-09-12 13:09:44.379002
43169259,3,1,3,2019-09-12 10:01:28.566782,2019-09-12 14:32:30.389415
43172987,3,1,3,2019-09-12 10:01:29.229502,2019-09-12 11:03:24.212433
43173763,3,1,3,2019-09-12 10:01:29.928985,2019-09-12 11:37:54.759882
43174014,0,0,0,2019-09-10 15:08:15.237999,2019-09-10 15:08:15.237999
43175967,2,1,6,2019-09-12 11:18:26.539808,2019-09-12 11:18:26.539808
43176148,3,1,3,2019-09-12 10:01:30.585641,2019-09-12 10:56:06.733641
43177012,2,1,5,2019-09-12 10:01:31.269199,2019-09-12 13:10:17.588792
43178664,2,1,5,2019-09-11 20:26:43.285824,2019-09-12 10:40:46.734682
43179006,1,0,3,2019-09-10 15:13:37.540542,2019-09-10 15:15:51.835915
43180759,2,0,0,2019-09-12 10:01:31.959658,2019-09-12 10:01:31.959658
43181898,2,1,5,2019-09-11 10:01:44.229115,2019-09-12 10:45:05.371156
43189681,3,1,3,2019-09-12 10:01:32.618372,2019-09-12 11:00:09.253825
43190600,1,0,0,2019-09-11 11:39:36.158544,2019-09-11 11:41:39.698410
43191982,2,1,5,2019-09-12 10:01:33.285486,2019-09-12 11:00:12.800379
43192594,2,1,5,2019-09-12 10:01:33.947445,2019-09-12 11:49:02.956527
43193312,1,1,6,2019-09-11 11:57:51.957087,2019-09-12 11:03:50.343428
43194873,2,1,5,2019-09-12 10:01:34.642903,2019-09-12 11:07:16.038447
43195228,2,0,0,2019-09-12 10:01:35.312088,2019-09-12 10:01:35.312088
43196167,1,0,4,2019-09-11 12:36:41.449174,2019-09-12 11:27:09.230623
