42012447,2,1,5,2019-09-11 20:30:08.096499,2019-09-11 20:30:08.096499
42013283,2,1,5,2019-09-11 20:30:08.813564,2019-09-11 20:30:08.813564
42014723,1,0,2,2019-09-10 13:18:38.782024,2019-09-10 20:54:16.391953
42015207,2,0,4,2019-09-11 10:00:42.633303,2019-09-11 15:37:37.199740
42016820,0,0,0,2019-09-10 13:19:39.668742,2019-09-10 13:19:39.668742
42017535,2,1,5,2019-09-11 20:30:09.539963,2019-09-11 20:30:09.539963
42018553,2,1,5,2019-09-11 20:30:10.250286,2019-09-11 20:30:10.250286
42019796,2,0,0,2019-09-11 10:00:44.949825,2019-09-11 10:00:44.949825
42020062,2,0,0,2019-09-11 10:00:45.728786,2019-09-11 10:00:45.728786
42021240,2,1,5,2019-09-11 20:30:10.958118,2019-09-11 20:30:10.958118
42022183,2,1,5,2019-09-11 20:30:11.678390,2019-09-11 20:30:11.678390
42023104,2,1,5,2019-09-11 20:30:12.399788,2019-09-11 20:30:12.399788
42024127,2,1,5,2019-09-11 20:30:13.102156,2019-09-11 20:30:13.102156
42025633,2,1,5,2019-09-11 20:30:13.818631,2019-09-11 20:30:13.818631
42026798,1,0,2,2019-09-10 13:32:50.499493,2019-09-10 14:10:29.712592
42027285,0,0,0,2019-09-10 13:33:27.308672,2019-09-10 13:33:27.308672
42028270,0,0,0,2019-09-10 13:35:16.600707,2019-09-10 13:35:16.600707
42028575,2,1,5,2019-09-11 20:30:14.522795,2019-09-11 20:30:14.522795
42028872,0,0,0,2019-09-10 13:35:16.642029,2019-09-10 13:35:16.642029
42029125,2,1,5,2019-09-11 20:30:15.256010,2019-09-11 20:30:15.256010
42030230,0,0,0,2019-09-10 13:37:12.241113,2019-09-10 13:37:12.241113
42031316,2,1,5,2019-09-11 20:30:15.987570,2019-09-11 20:30:15.987570
42032278,2,1,5,2019-09-11 20:30:16.692862,2019-09-11 20:30:16.692862
42033517,2,1,5,2019-09-11 20:30:17.406538,2019-09-11 20:30:17.406538
42035766,2,1,5,2019-09-11 20:30:18.219420,2019-09-11 20:30:18.219420
42037069,2,1,5,2019-09-11 20:30:18.958019,2019-09-11 20:30:18.958019
42038049,2,1,5,2019-09-11 20:30:19.673838,2019-09-11 20:30:19.673838
42039688,2,0,0,2019-09-11 10:00:55.671526,2019-09-11 10:00:55.671526
42042439,1,1,6,2019-09-10 13:51:47.194605,2019-09-11 12:26:33.545900
42044805,2,1,5,2019-09-11 20:30:20.400993,2019-09-11 20:30:20.400993
42048854,0,0,0,2019-09-10 13:56:51.230862,2019-09-10 13:56:51.230862
42049043,2,0,0,2019-09-11 10:00:57.171965,2019-09-11 10:00:57.171965
42051342,2,1,5,2019-09-11 20:30:21.104975,2019-09-11 20:30:21.104975
42052869,1,0,5,2019-09-11 10:00:58.653318,2019-09-11 15:41:19.340827
42054225,2,1,5,2019-09-11 20:30:21.814205,2019-09-11 20:30:21.814205
42056294,2,0,5,2019-09-11 10:01:00.195619,2019-09-11 20:46:32.479659
42057670,2,1,5,2019-09-11 20:30:22.550701,2019-09-11 20:30:22.550701
42059067,2,1,5,2019-09-11 20:30:23.283555,2019-09-11 20:30:23.283555
42061928,1,0,0,2019-09-10 14:05:21.376526,2019-09-10 16:36:38.680365
42063392,2,1,5,2019-09-11 20:30:24.001801,2019-09-11 20:30:24.001801
42065820,2,1,5,2019-09-11 20:30:24.728835,2019-09-11 20:30:24.728835
42066138,2,1,5,2019-09-11 20:30:25.424076,2019-09-11 20:30:25.424076
42068530,0,0,0,2019-09-10 14:09:22.832801,2019-09-10 14:09:22.832801
42070670,2,1,5,2019-09-11 20:30:26.183834,2019-09-11 20:30:26.183834
42071196,2,1,5,2019-09-11 20:30:26.936661,2019-09-11 20:30:26.936661
42073125,2,1,5,2019-09-11 20:30:27.662340,2019-09-11 20:30:27.662340
42075600,2,1,5,2019-09-11 20:30:28.403709,2019-09-11 20:30:28.403709
42076790,1,0,1,2019-09-10 14:13:58.761427,2019-09-11 04:23:38.410964
42077437,2,1,5,2019-09-11 20:30:29.143743,2019-09-11 20:30:29.143743
42078926,2,0,0,2019-09-11 10:01:08.525303,2019-09-11 10:01:08.525303
42079130,2,1,5,2019-09-11 20:30:29.844624,2019-09-11 20:30:29.844624
42080918,2,0,0,2019-09-11 10:01:10.062313,2019-09-11 10:01:10.062313
42082129,2,1,5,2019-09-11 20:30:30.584520,2019-09-11 20:30:30.584520
42083002,2,1,5,2019-09-11 20:30:31.315983,2019-09-11 20:30:31.315983
42085387,2,1,5,2019-09-11 20:30:32.037888,2019-09-11 20:30:32.037888
42086202,1,0,1,2019-09-10 14:18:52.942688,2019-09-10 14:21:49.045937
42087083,2,0,0,2019-09-11 10:01:13.117796,2019-09-11 10:01:13.117796
42088824,2,1,5,2019-09-11 20:30:32.760648,2019-09-11 20:30:32.760648
42089297,0,0,0,2019-09-10 14:21:20.433555,2019-09-10 14:21:20.433555
42090341,2,1,5,2019-09-11 20:30:33.500788,2019-09-11 20:30:33.500788
42091347,2,1,5,2019-09-11 20:30:34.269405,2019-09-11 20:30:34.269405
42093021,0,0,0,2019-09-10 14:23:46.942933,2019-09-10 14:23:46.942933
42095656,2,1,5,2019-09-11 20:30:35.065183,2019-09-11 20:30:35.065183
43003008,1,0,0,2019-09-10 02:38:32.135801,2019-09-11 12:16:23.136577
43034350,2,0,0,2019-09-11 10:01:16.864272,2019-09-11 10:01:16.864272
43036952,2,1,5,2019-09-11 20:30:35.808324,2019-09-11 20:30:35.808324
43040218,2,1,5,2019-09-11 20:30:36.535798,2019-09-11 20:30:36.535798
43041448,2,1,5,2019-09-11 20:30:37.237031,2019-09-11 20:30:37.237031
43043364,2,1,5,2019-09-11 20:30:37.946405,2019-09-11 20:30:37.946405
43045726,2,1,5,2019-09-11 20:30:38.660798,2019-09-11 20:30:38.660798
43046237,2,1,5,2019-09-11 20:30:39.372440,2019-09-11 20:30:39.372440
43047978,2,1,5,2019-09-11 20:30:40.088378,2019-09-11 20:30:40.088378
43050683,0,0,0,2019-09-10 13:57:51.028036,2019-09-10 13:57:51.028036
43053262,0,0,0,2019-09-10 14:00:35.977362,2019-09-10 14:00:35.977362
43055541,2,0,4,2019-09-11 10:01:22.941869,2019-09-11 14:39:36.534426
43058309,2,1,5,2019-09-11 20:30:40.816479,2019-09-11 20:30:40.816479
43060195,1,0,1,2019-09-10 14:04:55.417999,2019-09-11 05:06:33.205173
43062517,2,1,5,2019-09-11 20:30:41.556581,2019-09-11 20:30:41.556581
43064601,2,1,5,2019-09-11 20:30:42.266118,2019-09-11 20:30:42.266118
43067308,2,1,5,2019-09-11 20:30:43.062673,2019-09-11 20:30:43.062673
43069923,2,1,5,2019-09-11 20:30:43.797550,2019-09-11 20:30:43.797550
43072382,1,0,5,2019-09-11 13:40:32.772293,2019-09-11 14:03:01.717276
43074357,0,0,0,2019-09-10 14:13:06.629282,2019-09-10 14:13:06.629282
43081351,0,0,0,2019-09-10 14:16:25.347386,2019-09-10 14:16:25.347386
43084068,2,1,5,2019-09-11 20:30:44.519310,2019-09-11 20:30:44.519310
43092020,2,1,5,2019-09-11 20:30:45.247578,2019-09-11 20:30:45.247578
43094710,2,1,5,2019-09-11 20:30:45.992568,2019-09-11 20:30:45.992568
43096266,1,1,6,2019-09-10 14:26:23.442036,2019-09-11 14:52:47.462993
43097458,2,1,5,2019-09-11 20:30:46.705862,2019-09-11 20:30:46.705862
43098981,2,1,5,2019-09-11 20:30:47.423205,2019-09-11 20:30:47.423205
43099807,2,1,5,2019-09-11 20:30:48.170411,2019-09-11 20:30:48.170411
43100547,0,0,0,2019-09-10 14:31:24.864437,2019-09-10 14:31:24.864437
43101282,2,1,5,2019-09-11 20:30:48.918392,2019-09-11 20:30:48.918392
43102497,0,0,0,2019-09-10 14:32:46.269013,2019-09-10 14:32:46.269013
43103931,2,1,5,2019-09-11 20:30:49.645118,2019-09-11 20:30:49.645118
43104616,2,1,5,2019-09-11 20:30:50.369314,2019-09-11 20:30:50.369314
43105138,2,1,5,2019-09-11 20:30:51.094277,2019-09-11 20:30:51.094277
43108109,2,1,5,2019-09-11 20:30:51.833633,2019-09-11 20:30:51.833633
43110412,2,1,5,2019-09-11 20:30:52.555404,2019-09-11 20:30:52.555404
43113645,0,0,0,2019-09-10 14:41:59.683788,2019-09-10 14:41:59.683788
43115262,0,0,0,2019-09-10 14:43:31.520236,2019-09-10 14:43:31.520236
43116149,2,1,5,2019-09-11 20:30:53.250871,2019-09-11 20:30:53.250871
43117183,0,0,0,2019-09-10 14:45:28.194400,2019-09-10 14:45:28.194400
43119950,1,1,6,2019-09-10 14:46:25.721805,2019-09-11 16:12:27.853318
43121227,2,1,5,2019-09-11 20:30:53.950944,2019-09-11 20:30:53.950944
43125617,2,1,5,2019-09-11 20:30:54.687526,2019-09-11 20:30:54.687526
43130967,2,1,5,2019-09-11 20:30:55.410788,2019-09-11 20:30:55.410788
43139981,2,0,0,2019-09-11 10:01:38.164074,2019-09-11 10:01:38.164074
43143357,0,0,0,2019-09-10 14:56:01.402634,2019-09-10 14:56:01.402634
43146169,0,0,0,2019-09-10 14:56:51.668617,2019-09-10 14:56:51.668617
43155618,2,0,0,2019-09-11 10:01:38.924783,2019-09-11 10:01:38.924783
43159448,2,1,5,2019-09-11 20:30:56.122264,2019-09-11 20:30:56.122264
43163115,2,1,5,2019-09-11 20:30:56.947753,2019-09-11 20:30:56.947753
43169259,2,1,5,2019-09-11 20:30:57.784166,2019-09-11 20:30:57.784166
43172987,2,1,5,2019-09-11 20:30:58.609718,2019-09-11 20:30:58.609718
43173763,2,1,5,2019-09-11 20:30:59.399589,2019-09-11 20:30:59.399589
43174014,0,0,0,2019-09-10 15:08:15.237999,2019-09-10 15:08:15.237999
43175967,1,0,5,2019-09-11 13:40:34.911084,2019-09-11 14:26:52.127882
43176148,2,1,5,2019-09-11 20:31:00.131726,2019-09-11 20:31:00.131726
43177012,1,1,6,2019-09-10 15:11:03.211670,2019-09-11 14:25:31.268791
43178664,2,0,2,2019-09-11 20:26:43.285824,2019-09-11 20:26:43.285824
43179006,1,0,3,2019-09-10 15:13:37.540542,2019-09-10 15:15:51.835915
43180759,1,1,6,2019-09-10 15:17:13.909763,2019-09-11 15:28:01.548851
43181898,2,0,0,2019-09-11 10:01:44.229115,2019-09-11 10:01:44.229115
43189681,2,1,5,2019-09-11 20:31:00.847586,2019-09-11 20:31:00.847586
43190600,1,0,0,2019-09-11 11:39:36.158544,2019-09-11 11:41:39.698410
43191982,1,1,6,2019-09-11 11:54:38.989955,2019-09-11 12:02:52.035550
43192594,1,1,6,2019-09-11 11:55:46.515235,2019-09-11 12:24:43.822607
43193312,1,0,0,2019-09-11 11:57:51.957087,2019-09-11 13:32:22.332942
43194873,1,1,6,2019-09-11 11:59:39.340595,2019-09-11 12:09:33.595288
43195228,1,1,6,2019-09-11 12:18:05.771433,2019-09-11 12:25:05.384038
43196167,1,0,1,2019-09-11 12:36:41.449174,2019-09-11 15:48:45.863963
